MatrixName,nrows,ncols,nnz,rowMean,rowStd,rowMin,rowMax,rowPRatio,rowTop1,rowTop2,rowTop3,rowTop4,rowTop5,rowTop10,rowTop50,rowTop100,rowTop200,rowTop300,rowHot10,rowHot20,rowHot30,rowHot40,rowHot50,rowHot60,rowHot70,rowHot80,rowHot90,colMean,colStd,colMin,colMax,colPRatio,colTop1,colTop2,colTop3,colTop4,colTop5,colTop10,colTop50,colTop100,colTop200,colTop300,colHot10,colHot20,colHot30,colHot40,colHot50,colHot60,colHot70,colHot80,colHot90,Best col_frac,Best hot_frac
SiO2,155331,155331,11283503,72.6417,294.169,15,2749,183.267,37.8433,37.8433,37.8433,37.8433,37.8433,37.8433,37.7469,37.7194,37.6506,32.9701,0.00281978,0.00585846,0.00891001,0.0119551,0.0150131,0.137976,0.334305,0.530635,0.733286,72.6417,294.169,15,2749,183.267,37.8433,37.8433,37.8433,37.8433,37.8433,37.8433,37.7469,37.7194,37.6506,32.9701,0.00281978,0.00585846,0.00891001,0.0119551,0.0150131,0.137976,0.334305,0.530635,0.733286,0,0
sit100,10262,10262,61046,5.94874,1.60342,2,10,5,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,0.0601247,0.135646,0.22062,0.305593,0.390567,0.489183,0.608166,0.727051,0.847593,5.94874,1.60342,2,10,5,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,1.68103,0.0601247,0.135646,0.22062,0.305593,0.390567,0.489183,0.608166,0.727051,0.847593,0,0
sk-2005,50636154,50636154,1949412601,38.4984,77.9382,0,12870,0,334.299,334.273,234.737,234.737,234.711,206.58,117.277,117.277,117.277,117.277,0.00801267,0.0298604,0.0639184,0.107366,0.155122,0.211941,0.28074,0.365644,0.481913,38.4984,2028.5,0,8563808,0,222446,74663.8,64055.7,41103.2,35510.5,35119.4,20176.1,10456.2,5869.54,4048.71,1.71E-05,6.53E-05,0.000128821,0.000258748,0.000572101,0.00130271,0.00313531,0.0177684,0.110949,0.363216766,0.238290629
skirt,12598,12598,196520,15.5993,6.30962,1,33,33,2.11548,2.11548,2.11548,2.11548,2.11548,2.11548,1.92316,1.73085,1.73085,1.73085,0.0569932,0.115495,0.183839,0.270519,0.3572,0.443801,0.530481,0.649944,0.789887,15.5993,6.30962,1,33,33,2.11548,2.11548,2.11548,2.11548,2.11548,2.11548,1.92316,1.73085,1.73085,1.73085,0.0569932,0.115495,0.183839,0.270519,0.3572,0.443801,0.530481,0.649944,0.789887,0,0
SmaGri,1059,1059,4919,4.64495,14.7547,0,232,0,49.9467,44.3493,34.446,26.6957,22.1746,14.8548,4.09047,2.15288,1.29173,0.645863,0.00283286,0.00661001,0.01322,0.0245515,0.0415486,0.0698772,0.11237,0.177526,0.283286,4.64495,5.76585,0,89,0,19.1606,13.7784,12.702,9.04208,8.82679,4.95162,3.01403,2.15288,1.50701,1.07644,0.0122757,0.0387158,0.075543,0.121813,0.181303,0.254013,0.341832,0.454202,0.620397,0,0
smallworld,100000,100000,999996,9.99996,1.34338,5,17,3.4,1.70001,1.60001,1.60001,1.60001,1.60001,1.60001,1.50001,1.50001,1.40001,1.40001,0.07961,0.16656,0.25747,0.34987,0.44987,0.54987,0.65034,0.76145,0.87257,9.99996,1.34338,5,17,3.4,1.70001,1.60001,1.60001,1.60001,1.60001,1.60001,1.50001,1.50001,1.40001,1.40001,0.07961,0.16656,0.25747,0.34987,0.44987,0.54987,0.65034,0.76145,0.87257,0,0
sme3Da,12504,12504,874887,69.9686,34.929,24,345,14.375,4.93079,4.93079,4.93079,4.7164,4.7164,4.28764,3.43011,3.21573,2.82984,2.57258,0.034229,0.0870122,0.15755,0.243922,0.340291,0.442418,0.560781,0.68818,0.821337,69.9686,34.9306,24,345,14.375,4.93079,4.93079,4.93079,4.7164,4.7164,4.28764,3.43011,3.21573,2.82984,2.57258,0.034229,0.0870122,0.15755,0.243922,0.340291,0.442418,0.560781,0.68818,0.821337,0,0
sme3Db,29067,29067,2081063,71.5954,37.0664,24,345,14.375,4.81875,4.81875,4.81875,4.81875,4.81875,4.81875,4.19021,3.9807,3.56168,3.35217,0.0322015,0.0844256,0.155572,0.243266,0.339457,0.443217,0.557677,0.686655,0.820965,71.5954,37.0674,24,345,14.375,4.81875,4.81875,4.81875,4.81875,4.81875,4.81875,4.19021,3.9807,3.56168,3.35217,0.0322015,0.0844256,0.155572,0.243266,0.339457,0.443217,0.557677,0.686655,0.820931,0,0
sme3Dc,42930,42930,3148656,73.344,36.9837,24,405,16.875,5.52193,5.52193,5.52193,4.70386,4.70386,4.49935,3.8858,3.68128,3.47677,3.27225,0.0339157,0.0846727,0.15474,0.243746,0.340834,0.447123,0.559515,0.689262,0.825087,73.344,36.983,24,405,16.875,5.52193,5.52193,5.52193,4.70386,4.70386,4.49935,3.8858,3.68128,3.47677,3.27225,0.0339157,0.0846727,0.154764,0.243746,0.340834,0.447123,0.559515,0.689262,0.825087,0,0
smt,25710,25710,3753184,145.981,47.5173,52,414,7.96154,2.83598,2.83598,2.83598,2.44552,2.44552,2.44552,2.05506,2.05506,2.05506,1.66459,0.057604,0.118864,0.203034,0.298483,0.393893,0.489304,0.584714,0.688993,0.834228,145.981,47.5173,52,414,7.96154,2.83598,2.83598,2.83598,2.44552,2.44552,2.44552,2.05506,2.05506,2.05506,1.66459,0.057604,0.118864,0.203034,0.298483,0.393893,0.489304,0.584714,0.688993,0.834228,0,0
soc-Epinions1,75888,75888,508837,6.7051,26.015,0,1801,0,268.601,248.915,241.756,168.23,145.561,98.7307,49.8128,38.7764,29.6789,25.2047,0.00175258,0.00549494,0.0112139,0.0194629,0.0310721,0.0483476,0.0766129,0.133051,0.276816,6.7051,33.6793,0,3035,0,452.64,226.842,196.418,191.496,175.985,135.419,76.3597,57.2698,41.7592,33.4074,0.000975121,0.00300443,0.00625922,0.0113325,0.0189885,0.0311907,0.0525643,0.0970904,0.214751,0.565362931,0.524988322
soc-LiveJournal1,4847571,4847571,68993773,14.2326,36.0803,0,20293,0,1425.81,1065.37,916.906,592.16,574.735,229.402,78.4113,67.3803,53.9604,51.9229,0.00394899,0.0127241,0.0268776,0.0471671,0.0749256,0.11258,0.164752,0.241523,0.373618,14.2326,43.462,0,13906,0,977.049,943.886,872.782,831.82,787.977,452.692,252.94,194.201,136.096,107.359,0.00291589,0.0106843,0.0236867,0.0428179,0.0696398,0.106834,0.159473,0.238651,0.378714,0,0
soc-Pokec,1632803,1632803,30622564,18.7546,32.1413,0,8763,0,467.245,403.314,361.778,355.166,241.807,90.2712,49.3746,42.8162,31.9922,27.0867,0.00960373,0.0270988,0.0507704,0.0810716,0.119226,0.167366,0.229437,0.31365,0.443492,18.7546,32.1408,0,13733,0,732.247,438.026,405.927,258.87,155.162,72.1956,33.965,25.2205,21.0615,18.8221,0.0103576,0.0274173,0.0501126,0.0791222,0.115869,0.162731,0.224011,0.308977,0.444014,0,0
soc-sign-bitcoin-alpha,3783,3783,24186,6.39334,18.2922,0,490,0,76.6423,40.5109,38.0083,33.6288,33.1595,27.6851,10.3232,6.88216,3.75391,2.5026,0.00290775,0.00819455,0.0174465,0.0311922,0.0518107,0.085382,0.139043,0.227861,0.39889,6.39334,16.4053,0,398,0,62.2523,39.2596,32.0646,31.7518,31.439,21.7414,10.1668,6.41292,3.59749,2.5026,0.00343643,0.0100449,0.0206186,0.0367433,0.06212,0.1023,0.16442,0.270156,0.479249,0,0
soc-sign-bitcoin-otc,5881,5881,35592,6.05203,21.0866,0,763,0,126.073,67.0849,66.7544,65.5978,48.4135,35.0296,13.7144,9.25309,5.28748,3.80038,0.00187043,0.00561129,0.013093,0.0246557,0.0428499,0.0714164,0.121068,0.205747,0.367114,6.05203,17.6736,0,535,0,88.4001,68.0763,51.3877,46.1002,43.6217,31.5596,13.5492,8.75739,4.95701,3.46991,0.00255059,0.0078218,0.017344,0.0326475,0.0574732,0.0969223,0.161197,0.271382,0.487162,0,0
soc-sign-epinions,131828,131828,841372,6.38235,32.9468,0,2070,0,324.332,323.705,322.295,303.65,296.599,193.659,91.189,65.6498,52.3318,43.871,0.00094062,0.00304184,0.00628091,0.0110599,0.0180159,0.0286965,0.0471372,0.0872728,0.210972,6.38235,34.7455,0,3478,0,544.941,287.198,245.364,233.77,220.138,197.263,111.088,83.3549,60.0093,46.3779,0.000804078,0.00252602,0.00534029,0.00956549,0.0160057,0.0265725,0.0458173,0.0871894,0.196407,0,0
soc-sign-Slashdot081106,77357,77357,516575,6.67781,23.6926,0,426,0,63.7934,60.0497,60.0497,60.0497,60.0497,60.0497,46.5722,30.9982,30.0997,30.0997,0.0026242,0.00601109,0.0103158,0.0166759,0.0263971,0.0413796,0.065062,0.106222,0.192924,6.67781,30.9482,0,2532,0,379.166,347.869,335.14,256.821,240.498,142.712,67.9864,46.5722,33.9932,26.2062,0.00104709,0.00381349,0.00881627,0.0175938,0.0322531,0.0566077,0.0984656,0.17555,0.340124,0,0
soc-sign-Slashdot090216,81871,81871,545671,6.66501,23.5124,0,428,0,64.216,60.7651,60.465,60.315,60.315,60.165,48.162,31.6579,30.3075,30.1575,0.00261387,0.00599724,0.01037,0.0169046,0.0270059,0.0425792,0.0673132,0.10988,0.195698,6.66501,31.2694,0,2541,0,381.245,351.387,342.235,258.214,237.509,157.389,69.3172,47.8619,35.1087,27.0067,0.00100158,0.00371316,0.00867218,0.0174543,0.0322214,0.0568089,0.0994369,0.178232,0.344823,0,0
soc-sign-Slashdot090221,82144,82144,549202,6.68584,23.5717,0,428,0,64.0158,60.5757,60.2766,60.127,60.127,60.127,48.0119,31.5592,30.2131,30.0635,0.00262953,0.00601383,0.0103842,0.0169093,0.026977,0.0424985,0.0671504,0.109539,0.195145,6.68584,31.3939,0,2543,0,380.356,350.591,342.515,258.307,240.508,157.048,69.2508,48.1615,35.2985,27.2217,0.000998247,0.00370082,0.00864336,0.0173963,0.0321022,0.0566079,0.0990943,0.177664,0.343993,0,0
soc-Slashdot0811,77360,77360,905468,11.7046,36.8439,0,2508,0,214.275,188.815,187.875,148.061,144.986,71.4249,37.2503,30.8426,23.0678,19.6504,0.00266287,0.00806618,0.0154085,0.0270683,0.0459152,0.0763185,0.127779,0.224509,0.441236,11.7046,37.205,1,2540,2540,217.009,198.811,191.378,148.745,146.694,82.9588,42.2056,31.6969,24.1785,20.0776,0.00239142,0.00773009,0.0161324,0.0296536,0.0511763,0.085561,0.143653,0.251176,0.482614,0,0
soc-Slashdot0902,82168,82168,948464,11.543,36.9179,0,2511,0,217.535,194.75,191.372,160.357,147.362,75.3705,38.6382,32.2274,23.6507,20.1854,0.00258008,0.00787411,0.015091,0.0265675,0.0451392,0.0749927,0.125134,0.217688,0.42149,11.543,37.4634,1,2553,2553,221.173,204.02,198.562,161.31,149.788,90.9643,45.9153,33.0071,25.2967,20.8785,0.00227583,0.00744815,0.0156387,0.028892,0.0501047,0.0839621,0.141551,0.248527,0.47841,0,0
spaceShuttleEntry_1,560,560,6891,12.3054,21.7284,2,517,258.5,42.0142,1.70657,1.70657,1.70657,1.70657,1.70657,1.38151,1.38151,0.975185,0.812654,0.0178571,0.0821429,0.153571,0.226786,0.325,0.428571,0.546429,0.675,0.816071,12.3054,21.7284,2,517,258.5,42.0142,1.70657,1.70657,1.70657,1.70657,1.70657,1.38151,1.38151,0.975185,0.812654,0.0178571,0.0821429,0.153571,0.226786,0.325,0.428571,0.546429,0.675,0.816071,0,0
spaceShuttleEntry_2,1428,1428,24073,16.8578,35.0148,2,1323,661.5,78.4798,1.95755,1.95755,1.95755,1.95755,1.95755,1.36435,1.36435,1.36435,1.12707,0.0252101,0.0973389,0.170868,0.254202,0.348039,0.444678,0.55042,0.661064,0.797619,16.8578,35.0148,2,1323,661.5,78.4798,1.95755,1.95755,1.95755,1.95755,1.95755,1.36435,1.36435,1.36435,1.12707,0.0252101,0.0973389,0.170868,0.254202,0.348039,0.444678,0.55042,0.661064,0.797619,0,0
spaceShuttleEntry_3,1834,1834,28757,15.6799,39.7191,2,1700,850,108.419,2.1046,2.1046,2.1046,2.1046,2.1046,1.53062,1.46684,1.46684,1.33929,0.0218103,0.0899673,0.15976,0.244275,0.333697,0.430752,0.53217,0.646674,0.800436,15.6799,39.7191,2,1700,850,108.419,2.1046,2.1046,2.1046,2.1046,2.1046,1.53062,1.46684,1.46684,1.33929,0.0218103,0.0899673,0.15976,0.244275,0.333697,0.430752,0.53217,0.646674,0.800436,0,0
spaceShuttleEntry_4,2450,2450,39669,16.1914,45.868,2,2272,1136,140.321,2.03812,2.03812,2.03812,2.03812,2.03812,1.72931,1.4205,1.4205,1.35874,0.0236735,0.0930612,0.167755,0.252245,0.344082,0.444898,0.552245,0.670204,0.808571,16.1914,45.868,2,2272,1136,140.321,2.03812,2.03812,2.03812,2.03812,2.03812,1.72931,1.4205,1.4205,1.35874,0.0236735,0.0930612,0.167755,0.252245,0.344082,0.444898,0.552245,0.670204,0.808571,0,0
spaceStation_10,1272,1272,17478,13.7406,8.022,1,166,166,12.081,2.40165,2.40165,2.40165,2.40165,2.25609,1.81943,1.67388,1.45554,1.38277,0.0471698,0.106132,0.17217,0.242925,0.316824,0.397799,0.488994,0.587264,0.724057,13.7406,8.022,1,166,166,12.081,2.40165,2.40165,2.40165,2.40165,2.25609,1.81943,1.67388,1.45554,1.38277,0.0471698,0.106132,0.17217,0.242925,0.316824,0.397799,0.488994,0.587264,0.724057,0,0
spaceStation_11,1364,1364,18954,13.8959,8.08148,1,178,178,12.8095,2.3748,2.3748,2.3748,2.3748,2.23087,1.79909,1.72713,1.51124,1.36731,0.0483871,0.107771,0.17522,0.247067,0.321848,0.401026,0.491202,0.593109,0.728006,13.8959,8.08148,1,178,178,12.8095,2.3748,2.3748,2.3748,2.3748,2.23087,1.79909,1.72713,1.51124,1.36731,0.0483871,0.107771,0.17522,0.247067,0.321848,0.401026,0.491202,0.593109,0.728006,0,0
spaceStation_12,1410,1410,19728,13.9915,8.12456,1,184,184,13.1509,2.35858,2.35858,2.35858,2.35858,2.21563,1.7868,1.71533,1.50091,1.35797,0.0489362,0.108511,0.176596,0.248936,0.323404,0.402128,0.492908,0.595035,0.72766,13.9915,8.12456,1,184,184,13.1509,2.35858,2.35858,2.35858,2.35858,2.21563,1.7868,1.71533,1.50091,1.35797,0.0489362,0.108511,0.176596,0.248936,0.323404,0.402128,0.492908,0.595035,0.72766,0,0
spaceStation_13,1617,1617,23649,14.6252,8.51086,1,211,211,14.4271,2.39312,2.39312,2.39312,2.32475,2.25637,1.77775,1.70937,1.50425,1.43587,0.0494743,0.11008,0.178108,0.251082,0.326531,0.406308,0.49598,0.597403,0.727273,14.6252,8.51086,1,211,211,14.4271,2.39312,2.39312,2.39312,2.32475,2.25637,1.77775,1.70937,1.50425,1.43587,0.0494743,0.11008,0.178108,0.251082,0.326531,0.406308,0.49598,0.597403,0.727273,0,0
spaceStation_14,1640,1640,24324,14.8317,8.69705,1,214,214,14.4285,2.42723,2.42723,2.42723,2.35981,2.29239,1.82042,1.753,1.48331,1.41589,0.0487805,0.107317,0.176829,0.24878,0.32378,0.404268,0.493902,0.595122,0.725,14.8317,8.69705,1,214,214,14.4285,2.42723,2.42723,2.42723,2.35981,2.29239,1.82042,1.753,1.48331,1.41589,0.0487805,0.107317,0.176829,0.24878,0.32378,0.404268,0.493902,0.595122,0.725,0,0
spaceStation_2,329,329,5817,17.6809,8.39805,1,43,43,2.43201,1.52708,1.52708,1.52708,1.52708,1.52708,1.41396,1.41396,1.07461,0.226233,0.0638298,0.130699,0.200608,0.270517,0.343465,0.419453,0.504559,0.598784,0.717325,17.6809,8.39805,1,43,43,2.43201,1.52708,1.52708,1.52708,1.52708,1.52708,1.41396,1.41396,1.07461,0.226233,0.0638298,0.130699,0.200608,0.270517,0.343465,0.419453,0.504559,0.598784,0.717325,0,0
spaceStation_3,467,467,5103,10.9272,5.68584,1,61,61,5.5824,1.92181,1.92181,1.92181,1.92181,1.92181,1.55575,1.46424,1.00666,0.549089,0.0513919,0.115632,0.182013,0.248394,0.321199,0.394004,0.488223,0.595289,0.760171,10.9272,5.68584,1,61,61,5.5824,1.92181,1.92181,1.92181,1.92181,1.92181,1.55575,1.46424,1.00666,0.549089,0.0513919,0.115632,0.182013,0.248394,0.321199,0.394004,0.488223,0.595289,0.760171,0,0
spaceStation_4,950,950,13626,14.3432,7.46614,1,124,124,8.64524,2.09159,2.09159,2.09159,2.09159,2.09159,1.53383,1.46411,1.39439,1.32467,0.0526316,0.118947,0.188421,0.26,0.333684,0.411579,0.505263,0.606316,0.734737,14.3432,7.46614,1,124,124,8.64524,2.09159,2.09159,2.09159,2.09159,2.09159,1.53383,1.46411,1.39439,1.32467,0.0526316,0.118947,0.188421,0.26,0.333684,0.411579,0.505263,0.606316,0.734737,0,0
spaceStation_5,1019,1019,15219,14.9352,7.80678,1,133,133,8.90512,2.14258,2.14258,2.14258,2.07563,2.07563,1.60694,1.47303,1.40607,1.33912,0.0520118,0.117763,0.186457,0.258096,0.33366,0.414132,0.503435,0.605496,0.730128,14.9352,7.80678,1,133,133,8.90512,2.14258,2.14258,2.14258,2.07563,2.07563,1.60694,1.47303,1.40607,1.33912,0.0520118,0.117763,0.186457,0.258096,0.33366,0.414132,0.503435,0.605496,0.730128,0,0
spaceStation_6,1111,1111,17595,15.8371,8.38474,1,145,145,9.15573,2.14686,2.14686,2.14686,2.08372,2.08372,1.64172,1.57857,1.51543,1.26286,0.0531053,0.116112,0.182718,0.253825,0.333033,0.414941,0.50135,0.60486,0.720972,15.8371,8.38474,1,145,145,9.15573,2.14686,2.14686,2.14686,2.08372,2.08372,1.64172,1.57857,1.51543,1.26286,0.0531053,0.116112,0.182718,0.253825,0.333033,0.414941,0.50135,0.60486,0.720972,0,0
spaceStation_7,1134,1134,18252,16.0952,8.56265,1,148,148,9.19527,2.17456,2.17456,2.17456,2.0503,2.0503,1.67751,1.55325,1.49112,1.30473,0.0529101,0.116402,0.180776,0.253086,0.33157,0.414462,0.5,0.601411,0.718695,16.0952,8.56265,1,148,148,9.19527,2.17456,2.17456,2.17456,2.0503,2.0503,1.67751,1.55325,1.49112,1.30473,0.0529101,0.116402,0.180776,0.253086,0.33157,0.414462,0.5,0.601411,0.718695,0,0
spaceStation_8,1157,1157,18945,16.3742,8.76875,1,151,151,9.2218,2.19857,2.19857,2.19857,2.07643,2.01536,1.71,1.58786,1.46572,1.34357,0.0518583,0.114088,0.179775,0.250648,0.3293,0.412273,0.499568,0.598963,0.716508,16.3742,8.76875,1,151,151,9.2218,2.19857,2.19857,2.19857,2.07643,2.01536,1.71,1.58786,1.46572,1.34357,0.0518583,0.114088,0.179775,0.250648,0.3293,0.412273,0.499568,0.598963,0.716508,0,0
spaceStation_9,1180,1180,19674,16.6729,9.00206,1,154,154,9.23656,2.21917,2.21917,2.21917,2.09922,1.97926,1.73935,1.6194,1.49944,1.37949,0.0516949,0.112712,0.177966,0.249153,0.326271,0.409322,0.497458,0.595763,0.714407,16.6729,9.00206,1,154,154,9.23656,2.21917,2.21917,2.21917,2.09922,1.97926,1.73935,1.6194,1.49944,1.37949,0.0516949,0.112712,0.177966,0.249153,0.326271,0.409322,0.497458,0.595763,0.714407,0,0
sparsine,50000,50000,1548988,30.9798,11.1545,6,56,9.33333,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,0.05534,0.11322,0.18056,0.2713,0.37124,0.47118,0.5711,0.70494,0.85246,30.9798,11.1545,6,56,9.33333,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,1.80763,0.05534,0.11322,0.18056,0.2713,0.37124,0.47118,0.5711,0.70494,0.85246,0,0
Spectro_10NN,531,531,7422,13.9774,3.34116,10,29,2.9,2.07478,1.93169,1.86015,1.7886,1.71706,1.57397,1.35934,1.21625,1.07316,0.930073,0.0640301,0.13936,0.222222,0.310734,0.404896,0.506591,0.615819,0.734463,0.86064,13.9774,3.34116,10,29,2.9,2.07478,1.93169,1.86015,1.7886,1.71706,1.57397,1.35934,1.21625,1.07316,0.930073,0.0640301,0.13936,0.222222,0.310734,0.404896,0.506591,0.615819,0.734463,0.86064,0,0
sphere3,258,258,1794,6.95349,0.30143,5,7,1.4,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,0,0.100775,0.20155,0.29845,0.399225,0.5,0.596899,0.697674,0.79845,0.895349,6.95349,0.30143,5,7,1.4,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,1.00669,0,0.100775,0.20155,0.29845,0.399225,0.5,0.596899,0.697674,0.79845,0.895349,0,0
spiral,1434,1434,18228,12.7113,20.5452,2,99,49.5,7.78835,7.78835,7.78835,7.78835,7.78835,7.395,5.97893,4.24819,1.88808,1.88808,0.013947,0.0285914,0.0453278,0.0655509,0.0913529,0.133194,0.186192,0.240586,0.529986,12.7113,20.5452,2,99,49.5,7.78835,7.78835,7.78835,7.78835,7.78835,7.395,5.97893,4.24819,1.88808,1.88808,0.013947,0.0285914,0.0453278,0.0655509,0.0913529,0.133194,0.186192,0.240586,0.529986,0,0
spmsrtls,29995,29995,229947,7.66618,0.472707,4,8,2,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,0.0958493,0.191665,0.287515,0.383331,0.479147,0.574996,0.671412,0.78093,0.890448,7.66618,0.472707,4,8,2,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,1.04354,0.0958493,0.191665,0.287515,0.383331,0.479147,0.574996,0.671412,0.78093,0.890448,0,0
srb1,54924,54924,2962152,53.9318,4.90225,36,270,7.5,5.00632,5.00632,5.00632,5.00632,5.00632,5.00632,1.33502,1.33502,1.33502,1.33502,0.0926007,0.192466,0.292349,0.392215,0.492098,0.591963,0.691847,0.791712,0.891596,53.9318,4.90225,36,270,7.5,5.00632,5.00632,5.00632,5.00632,5.00632,5.00632,1.33502,1.33502,1.33502,1.33502,0.0926007,0.192466,0.292349,0.392215,0.492098,0.591963,0.691847,0.791712,0.891596,0,0
ss,1652680,1652680,34753577,21.0286,11.2197,1,43,43,2.04483,2.04483,2.04483,2.04483,2.04483,2.04483,2.04483,2.04483,2.04483,2.04483,0.0489042,0.0978078,0.148378,0.203454,0.30812,0.431818,0.555516,0.679214,0.802912,21.0286,7.17553,1,27,27,1.28396,1.28396,1.28396,1.28396,1.28396,1.28396,1.28396,1.28396,1.28396,1.28396,0.0778838,0.155768,0.233651,0.311535,0.389419,0.468846,0.552983,0.649551,0.796468,0,0
ss1,205282,205282,845089,4.11672,2.94978,1,8,8,1.94329,1.94329,1.94329,1.94329,1.94329,1.94329,1.94329,1.94329,1.94329,1.94329,0.0571848,0.115992,0.174803,0.233615,0.292422,0.351234,0.410046,0.469549,0.588332,4.11672,2.91516,1,7,7,1.70038,1.70038,1.70038,1.70038,1.70038,1.70038,1.70038,1.70038,1.70038,1.70038,0.0588118,0.117624,0.176435,0.235242,0.294054,0.352866,0.411673,0.472667,0.588332,0,0
sstmodel,3345,3345,22749,6.8009,3.96379,1,18,18,2.64671,2.49967,2.49967,2.49967,2.49967,2.35263,2.20559,2.20559,1.91151,1.76447,0.044843,0.0995516,0.156652,0.224215,0.299851,0.376682,0.46278,0.566218,0.682212,6.8009,3.96379,1,18,18,2.64671,2.49967,2.49967,2.49967,2.49967,2.35263,2.20559,2.20559,1.91151,1.76447,0.044843,0.0995516,0.156652,0.224215,0.299851,0.376682,0.46278,0.566218,0.682212,0,0
Stanford,281903,281903,2312497,8.20317,166.332,0,38606,0,4706.23,2672.14,2371.89,2362.14,2316.54,2308.26,326.947,215.039,105.203,78.6282,3.90E-05,0.000156082,0.000656254,0.00230221,0.00901729,0.0332987,0.0815529,0.189157,0.413816,8.20317,11.3114,0,255,0,31.0856,30.1103,30.1103,30.1103,30.1103,29.7446,25.7218,20.358,14.8723,12.678,0.0109009,0.0314718,0.0565194,0.0917975,0.139048,0.207891,0.300153,0.436132,0.614492,0,0
Stanford_Berkeley,683446,683446,7583376,11.0958,284.832,0,83448,0,7520.69,4344.26,3991.42,3974.57,3971.5,3967.45,675.932,469.097,240.181,187.098,2.63E-05,0.000108275,0.000485774,0.00171777,0.00583806,0.0171762,0.0452457,0.116087,0.29967,11.0958,16.3706,0,249,0,22.4409,22.4409,22.3508,22.1706,22.0804,21.9002,20.0076,18.3853,18.115,18.115,0.00946527,0.0254753,0.0511599,0.0838837,0.12863,0.185283,0.268204,0.38696,0.561342,0,0
std1_Jac2,21982,21982,1248731,56.807,145.588,1,898,898,15.8079,15.8079,15.8079,15.8079,15.8079,15.8079,13.9596,13.4138,11.8471,11.2486,0.00727868,0.0159676,0.0255209,0.0359385,0.046811,0.058002,0.0754708,0.101856,0.16277,56.807,114.411,1,1010,1010,17.7795,17.7795,17.7795,17.7795,17.7795,17.5683,14.6461,12.9209,10.7733,10.0692,0.00714221,0.016741,0.0282959,0.0454008,0.0730143,0.107497,0.169821,0.246065,0.340688,0,0
std1_Jac2_db,21982,21982,498771,22.69,50.1074,1,211,211,9.29926,9.29926,9.29926,9.29926,9.29926,9.29926,9.16704,9.12297,9.03483,8.85854,0.011009,0.022291,0.0337094,0.0451733,0.0567282,0.0727413,0.102038,0.148121,0.210809,22.69,42.2497,1,212,212,9.34333,9.34333,9.34333,9.34333,9.34333,9.34333,9.16704,8.99076,8.2856,8.15338,0.0115094,0.0240651,0.0371213,0.0592303,0.0872077,0.119097,0.154672,0.193431,0.234965,0.66273735,0.417795111
std1_Jac3,21982,21982,1455848,66.2291,169.296,1,1030,1030,15.5521,15.5521,15.5521,15.5219,15.5219,15.5219,13.861,12.955,11.7622,11.1733,0.00750614,0.0162861,0.0258848,0.0363479,0.0472205,0.0584569,0.0746065,0.103221,0.168502,66.2291,129.752,1,1036,1036,15.6427,15.6427,15.6427,15.6427,15.6427,15.4615,13.0003,11.8377,10.0258,9.30105,0.00814303,0.0186971,0.0309799,0.046993,0.0725139,0.104631,0.16145,0.24188,0.344236,0,0
std1_Jac3_db,21982,21982,531826,24.1937,51.3577,1,211,211,8.72128,8.72128,8.72128,8.72128,8.72128,8.72128,8.59728,8.55594,8.47328,8.30795,0.0117369,0.0237922,0.0359385,0.0481758,0.0604586,0.0780639,0.111045,0.16095,0.225184,24.1937,46.3374,1,214,214,8.84528,8.84528,8.84528,8.84528,8.84528,8.84528,8.67994,8.59728,8.55594,8.51461,0.0116459,0.0234283,0.0352561,0.0549995,0.0834774,0.115822,0.151988,0.191247,0.233191,0,0
steam1,240,240,3762,15.675,3.48488,9,21,2.33333,1.33971,1.33971,1.33971,1.33971,1.33971,1.33971,1.14833,1.14833,0.76555,0,0.075,0.15,0.2375,0.325,0.4125,0.5125,0.616667,0.720833,0.854167,15.675,3.48488,9,21,2.33333,1.33971,1.33971,1.33971,1.33971,1.33971,1.33971,1.14833,1.14833,0.76555,0,0.075,0.15,0.2375,0.325,0.4125,0.5125,0.616667,0.720833,0.854167,0,0
steam2,600,600,13760,22.9333,3.15524,16,28,1.75,1.22093,1.22093,1.22093,1.22093,1.22093,1.22093,1.22093,1.04651,1.04651,1.04651,0.0833333,0.165,0.26,0.356667,0.451667,0.546667,0.646667,0.76,0.875,22.9333,3.15524,16,28,1.75,1.22093,1.22093,1.22093,1.22093,1.22093,1.22093,1.22093,1.04651,1.04651,1.04651,0.0833333,0.165,0.26,0.356667,0.451667,0.546667,0.646667,0.76,0.875,0,0
